CAF9020,NCY-CAF-194430
TCD6520,NCY-TCD-194436
CHL2800,NCY-CHL-194442
CHN8650,NCY-CHN-194448
COL6190,NCY-COL-194454
COM310,NCY-COM-194460
COG7710,NCY-COG-194466
COD7090,NCY-COD-194472
COK8560,NCY-COK-194478
CRI5860,NCY-CRI-194484
HRV6830,NCY-HRV-194490
CUB5280,NCY-CUB-194496
CUW8290,NCY-CUW-194502
CYP2700,NCY-CYP-194508
CZE7150,NCY-CZE-194514
DNK7960,NCY-DNK-194520
DJI2450,NCY-DJI-194526
DMA9210,NCY-DMA-194532
DOM4880,NCY-DOM-194538
TLS8410,NCY-TLS-194544
ECU5000,NCY-ECU-194550
EGY1240,NCY-EGY-194556
SLV8560,NCY-SLV-194562
GNQ2270,NCY-GNQ-194568
ERI9360,NCY-ERI-194574
EST4370,NCY-EST-194580
ETH4070,NCY-ETH-194586
FLK8580,NCY-FLK-194592
FRO2370,NCY-FRO-194598
FSM8180,NCY-FSM-194604
FJI110,NCY-FJI-194610
FIN7760,NCY-FIN-194616
FRA7630,NCY-FRA-194622
PYF6060,NCY-PYF-194628
GAB8180,NCY-GAB-194634
GEO3690,NCY-GEO-194640
DEU9960,NCY-DEU-194646
GHA4700,NCY-GHA-194652
GBR4990,NCY-GBR-194658
GRC6440,NCY-GRC-194664
GRD1390,NCY-GRD-194670
GRE6690,NCY-GRE-194676
GUM4640,NCY-GUM-194682
GUA3550,NCY-GUA-194688
GUI6110,NCY-GUI-194694
GUB2990,NCY-GUB-194700
GUY5680,NCY-GUY-194706
HAI3110,NCY-HAI-194712
HON8010,NCY-HON-194718
HKG8780,NCY-HKG-194724
HUN7360,NCY-HUN-194730
ICE5220,NCY-ICE-194736
IND4160,NCY-IND-194742
INA9240,NCY-INA-194748
IRN6240,NCY-IRN-194754
IRQ4520,NCY-IRQ-194760
IRL5500,NCY-IRL-194766
ISM9730,NCY-ISM-194772
ISR9300,NCY-ISR-194778
ITA6600,NCY-ITA-194784
IVC9810,NCY-IVC-194790
JAM9590,NCY-JAM-194796
JPN6680,NCY-JPN-194802
JOR9260,NCY-JOR-194808
KZH3400,NCY-KZH-194814
KEY3760,NCY-KEY-194820
KIR1070,NCY-KIR-194826
KOS1790,NCY-KOS-194832
KUW4120,NCY-KUW-194838
KYG6590,NCY-KYG-194844
LAO2100,NCY-LAO-194850
LAT2060,NCY-LAT-194856
LEB3720,NCY-LEB-194862
LES8190,NCY-LES-194868
LIB9040,NCY-LIB-194874
LBY9400,NCY-LBY-194880
LIE2280,NCY-LIE-194886
LIT9840,NCY-LIT-194892
LXB2240,NCY-LXB-194898
MAU3960,NCY-MAU-194904
MAC840,NCY-MAC-194910
MAD6720,NCY-MAD-194916
MAW3850,NCY-MAW-194922
MYL6400,NCY-MYL-194928
MDL7130,NCY-MDL-194934
MAL5240,NCY-MAL-194940
MAA5810,NCY-MAA-194946
MAI7320,NCY-MAI-194952
MAN40,NCY-MAN-194958
MAU2730,NCY-MAU-194964
MEX2550,NCY-MEX-194970
MOD5790,NCY-MOD-194976
MOC2050,NCY-MOC-194982
MON5040,NCY-MON-194988
MOG7540,NCY-MOG-194994
MOR9440,NCY-MOR-195000
MOZ5060,NCY-MOZ-195006
MYN8420,NCY-MYN-195012
NMB1890,NCY-NMB-195018
NEP9580,NCY-NEP-195024
NTR8080,NCY-NTR-195030
NCA3030,NCY-NCA-195036
NZL6480,NCY-NZL-195042
NCG5670,NCY-NCG-195048
NGR5290,NCY-NGR-195054
NIG7880,NCY-NIG-195060
PRK9900,NCY-PRK-195066
NMI8920,NCY-NMI-195072
NRW1520,NCY-NRW-195078
OMN1880,NCY-OMN-195084
PAK4360,NCY-PAK-195090
PAU9210,NCY-PAU-195096
PAT280,NCY-PAT-195102
PAN7480,NCY-PAN-195108
PNG7940,NCY-PNG-195114
PRG430,NCY-PRG-195120
PER4280,NCY-PER-195126
PHP6810,NCY-PHP-195132
POL1590,NCY-POL-195138
PTR1340,NCY-PTR-195144
PRO2150,NCY-PRO-195150
QTR6290,NCY-QTR-195156
ROM2850,NCY-ROM-195162
RUS3350,NCY-RUS-195168
RWN2380,NCY-RWN-195174
SKN2890,NCY-SKN-195180
SLU2920,NCY-SLU-195186
SAM1440,NCY-SAM-195192
SMA6820,NCY-SMA-195198
STP5690,NCY-STP-195204
SAU2610,NCY-SAU-195210
SEN1170,NCY-SEN-195216
SER810,NCY-SER-195222
SYC4250,NCY-SYC-195228
SLE6770,NCY-SLE-195234
SGP6260,NCY-SGP-195240
SLO6140,NCY-SLO-195246
SLO3580,NCY-SLO-195252
SOS1000,NCY-SOS-195258
SOM9940,NCY-SOM-195264
SOI5780,NCY-SOI-195270
ZSA2900,NCY-ZSA-195276
SGI510,NCY-SGI-195282
KOR5930,NCY-KOR-195288
SSU3120,NCY-SSU-195294
ESP3550,NCY-ESP-195300
SRL4120,NCY-SRL-195306
SUD9690,NCY-SUD-195312
SUR3550,NCY-SUR-195318
SWZ4330,NCY-SWZ-195324
SWE3380,NCY-SWE-195330
SWI2840,NCY-SWI-195336
SYR6060,NCY-SYR-195342
TWN2370,NCY-TWN-195348
TAJ2170,NCY-TAJ-195354
TAN7830,NCY-TAN-195360
THA8730,NCY-THA-195366
BAH4830,NCY-BAH-195372
GAM7570,NCY-GAM-195378
TOG7290,NCY-TOG-195384
TOG6180,NCY-TOG-195390
TAT3880,NCY-TAT-195396
TUN1570,NCY-TUN-195402
TUR3580,NCY-TUR-195408
TKM4170,NCY-TKM-195414
TCI3630,NCY-TCI-195420
TVL1730,NCY-TVL-195426
UGN4620,NCY-UGN-195432
UKR2920,NCY-UKR-195438
UAE1150,NCY-UAE-195444
GRB5740,NCY-GRB-195450
UVG9510,NCY-UVG-195456
URG5370,NCY-URG-195462
UZB300,NCY-UZB-195468
VNT810,NCY-VNT-195474
VAT20,NCY-VAT-195480
VEN7960,NCY-VEN-195486
VNM5800,NCY-VNM-195492
WSA9700,NCY-WSA-195498
YMN3790,NCY-YMN-195504
ZMB5360,NCY-ZMB-195510
ZMV4830,NCY-ZMV-195516
GUI8570,NCY-GUI-195522
GUI9110,NCY-GUB-195528
GUI2360,NCY-GUY-195534
GUI1050,NCY-HAI-195540
GUI2440,NCY-HON-195546
GUI9340,NCY-HKG-195552
GUI9550,NCY-HUN-195558
GUI7680,NCY-ICE-195564
GUI8050,NCY-IND-195570
GUI9820,NCY-IND-195576
GUI930,NCY-IND-195582
AFG7770,NMI-AFG-195588
ALD3350,NMI-ALD-195594
ALB6490,NMI-ALB-195600
DZA270,NMI-DZA-195606
ASM7630,NMI-ASM-195612
AND4260,NMI-AND-195618
AGO2110,NMI-AGO-195624
ARG4290,NMI-ARG-195630
ARM8620,NMI-ARM-195636
ABW1350,NMI-ABW-195642
AUS220,NMI-AUS-195648
AUT1670,NMI-AUT-195654
AZE110,NMI-AZE-195660
BHR3730,NMI-BHR-195666
BGD7840,NMI-BGD-195672
BRB3240,NMI-BRB-195678
BLR4130,NMI-BLR-195684
BEL9800,NMI-BEL-195690
BLZ8620,NMI-BLZ-195696
BEN2810,NMI-BEN-195702
BMU840,NMI-BMU-195708
BTN5050,NMI-BTN-195714
BOL3130,NMI-BOL-195720
BIH8950,NMI-BIH-195726
BWA8140,NMI-BWA-195732
BRA3640,NMI-BRA-195738
BRN870,NMI-BRN-195744
BGR1780,NMI-BGR-195750
BFA4030,NMI-BFA-195756
BDI3990,NMI-BDI-195762
KHM6760,NMI-KHM-195768
CMR120,NMI-CMR-195774
CAN940,NMI-CAN-195780
CPV5700,NMI-CPV-195786
CYM4670,NMI-CYM-195792
CAF9020,NMI-CAF-195798
TCD6520,NMI-TCD-195804
CHL2800,NMI-CHL-195810
CHN8650,NMI-CHN-195816
COL6190,NMI-COL-195822
COM310,NMI-COM-195828
COG7710,NMI-COG-195834
COD7090,NMI-COD-195840
COK8560,NMI-COK-195846
CRI5860,NMI-CRI-195852
HRV6830,NMI-HRV-195858
CUB5280,NMI-CUB-195864
CUW8290,NMI-CUW-195870
CYP2700,NMI-CYP-195876
CZE7150,NMI-CZE-195882
DNK7960,NMI-DNK-195888
DJI2450,NMI-DJI-195894
DMA9210,NMI-DMA-195900
DOM4880,NMI-DOM-195906
TLS8410,NMI-TLS-195912
ECU5000,NMI-ECU-195918
EGY1240,NMI-EGY-195924
SLV8560,NMI-SLV-195930
GNQ2270,NMI-GNQ-195936
ERI9360,NMI-ERI-195942
EST4370,NMI-EST-195948
ETH4070,NMI-ETH-195954
FLK8580,NMI-FLK-195960
FRO2370,NMI-FRO-195966
FSM8180,NMI-FSM-195972
FJI110,NMI-FJI-195978
FIN7760,NMI-FIN-195984
FRA7630,NMI-FRA-195990
PYF6060,NMI-PYF-195996
GAB8180,NMI-GAB-196002
GEO3690,NMI-GEO-196008
DEU9960,NMI-DEU-196014
GHA4700,NMI-GHA-196020
GBR4990,NMI-GBR-196026
GRC6440,NMI-GRC-196032
GRD1390,NMI-GRD-196038
GRE6690,NMI-GRE-196044
GUM4640,NMI-GUM-196050
GUA3550,NMI-GUA-196056
GUI6110,NMI-GUI-196062
GUB2990,NMI-GUB-196068
GUY5680,NMI-GUY-196074
HAI3110,NMI-HAI-196080
HON8010,NMI-HON-196086
HKG8780,NMI-HKG-196092
HUN7360,NMI-HUN-196098
ICE5220,NMI-ICE-196104
IND4160,NMI-IND-196110
INA9240,NMI-INA-196116
IRN6240,NMI-IRN-196122
IRQ4520,NMI-IRQ-196128
IRL5500,NMI-IRL-196134
ISM9730,NMI-ISM-196140
ISR9300,NMI-ISR-196146
ITA6600,NMI-ITA-196152
IVC9810,NMI-IVC-196158
JAM9590,NMI-JAM-196164
JPN6680,NMI-JPN-196170
JOR9260,NMI-JOR-196176
KZH3400,NMI-KZH-196182
KEY3760,NMI-KEY-196188
KIR1070,NMI-KIR-196194
KOS1790,NMI-KOS-196200
KUW4120,NMI-KUW-196206
KYG6590,NMI-KYG-196212
LAO2100,NMI-LAO-196218
LAT2060,NMI-LAT-196224
LEB3720,NMI-LEB-196230
LES8190,NMI-LES-196236
LIB9040,NMI-LIB-196242
LBY9400,NMI-LBY-196248
LIE2280,NMI-LIE-196254
LIT9840,NMI-LIT-196260
LXB2240,NMI-LXB-196266
MAU3960,NMI-MAU-196272
MAC840,NMI-MAC-196278
MAD6720,NMI-MAD-196284
MAW3850,NMI-MAW-196290
MYL6400,NMI-MYL-196296
MDL7130,NMI-MDL-196302
MAL5240,NMI-MAL-196308
MAA5810,NMI-MAA-196314
MAI7320,NMI-MAI-196320
MAN40,NMI-MAN-196326
MAU2730,NMI-MAU-196332
MEX2550,NMI-MEX-196338
MOD5790,NMI-MOD-196344
MOC2050,NMI-MOC-196350
MON5040,NMI-MON-196356
MOG7540,NMI-MOG-196362
MOR9440,NMI-MOR-196368
MOZ5060,NMI-MOZ-196374
MYN8420,NMI-MYN-196380
NMB1890,NMI-NMB-196386
NEP9580,NMI-NEP-196392
NTR8080,NMI-NTR-196398
NCA3030,NMI-NCA-196404
NZL6480,NMI-NZL-196410
NCG5670,NMI-NCG-196416
NGR5290,NMI-NGR-196422
NIG7880,NMI-NIG-196428
PRK9900,NMI-PRK-196434
NCY3630,NMI-NCY-196440
NRW1520,NMI-NRW-196446
OMN1880,NMI-OMN-196452
PAK4360,NMI-PAK-196458
PAU9210,NMI-PAU-196464
PAT280,NMI-PAT-196470
PAN7480,NMI-PAN-196476
PNG7940,NMI-PNG-196482
PRG430,NMI-PRG-196488
PER4280,NMI-PER-196494
PHP6810,NMI-PHP-196500
POL1590,NMI-POL-196506
PTR1340,NMI-PTR-196512
PRO2150,NMI-PRO-196518
QTR6290,NMI-QTR-196524
ROM2850,NMI-ROM-196530
RUS3350,NMI-RUS-196536
RWN2380,NMI-RWN-196542
SKN2890,NMI-SKN-196548
SLU2920,NMI-SLU-196554
SAM1440,NMI-SAM-196560
SMA6820,NMI-SMA-196566
STP5690,NMI-STP-196572
SAU2610,NMI-SAU-196578
SEN1170,NMI-SEN-196584
SER810,NMI-SER-196590
SYC4250,NMI-SYC-196596
SLE6770,NMI-SLE-196602
SGP6260,NMI-SGP-196608
SLO6140,NMI-SLO-196614
SLO3580,NMI-SLO-196620
SOS1000,NMI-SOS-196626
SOM9940,NMI-SOM-196632
SOI5780,NMI-SOI-196638
ZSA2900,NMI-ZSA-196644
SGI510,NMI-SGI-196650
KOR5930,NMI-KOR-196656
SSU3120,NMI-SSU-196662
ESP3550,NMI-ESP-196668
SRL4120,NMI-SRL-196674
SUD9690,NMI-SUD-196680
SUR3550,NMI-SUR-196686
SWZ4330,NMI-SWZ-196692
SWE3380,NMI-SWE-196698
SWI2840,NMI-SWI-196704
SYR6060,NMI-SYR-196710
TWN2370,NMI-TWN-196716
TAJ2170,NMI-TAJ-196722
TAN7830,NMI-TAN-196728
THA8730,NMI-THA-196734
BAH4830,NMI-BAH-196740
GAM7570,NMI-GAM-196746
TOG7290,NMI-TOG-196752
TOG6180,NMI-TOG-196758
TAT3880,NMI-TAT-196764
TUN1570,NMI-TUN-196770
TUR3580,NMI-TUR-196776
TKM4170,NMI-TKM-196782
TCI3630,NMI-TCI-196788
TVL1730,NMI-TVL-196794
UGN4620,NMI-UGN-196800
UKR2920,NMI-UKR-196806
UAE1150,NMI-UAE-196812
GRB5740,NMI-GRB-196818
UVG9510,NMI-UVG-196824
URG5370,NMI-URG-196830
UZB300,NMI-UZB-196836
VNT810,NMI-VNT-196842
VAT20,NMI-VAT-196848
VEN7960,NMI-VEN-196854
VNM5800,NMI-VNM-196860
WSA9700,NMI-WSA-196866
YMN3790,NMI-YMN-196872
ZMB5360,NMI-ZMB-196878
ZMV4830,NMI-ZMV-196884
GUI8570,NMI-GUI-196890
GUI9110,NMI-GUB-196896
GUI2360,NMI-GUY-196902
GUI1050,NMI-HAI-196908
GUI2440,NMI-HON-196914
GUI9340,NMI-HKG-196920
GUI9550,NMI-HUN-196926
GUI7680,NMI-ICE-196932
GUI8050,NMI-IND-196938
GUI9820,NMI-IND-196944
GUI930,NMI-IND-196950
AFG7770,NRW-AFG-196956
ALD3350,NRW-ALD-196962
ALB6490,NRW-ALB-196968
DZA270,NRW-DZA-196974
ASM7630,NRW-ASM-196980
AND4260,NRW-AND-196986
AGO2110,NRW-AGO-196992
ARG4290,NRW-ARG-196998
ARM8620,NRW-ARM-197004
ABW1350,NRW-ABW-197010
AUS220,NRW-AUS-197016
AUT1670,NRW-AUT-197022
AZE110,NRW-AZE-197028
BHR3730,NRW-BHR-197034
BGD7840,NRW-BGD-197040
BRB3240,NRW-BRB-197046
BLR4130,NRW-BLR-197052
BEL9800,NRW-BEL-197058
BLZ8620,NRW-BLZ-197064
BEN2810,NRW-BEN-197070
BMU840,NRW-BMU-197076
BTN5050,NRW-BTN-197082
BOL3130,NRW-BOL-197088
BIH8950,NRW-BIH-197094
BWA8140,NRW-BWA-197100
BRA3640,NRW-BRA-197106
BRN870,NRW-BRN-197112
BGR1780,NRW-BGR-197118
BFA4030,NRW-BFA-197124
BDI3990,NRW-BDI-197130
KHM6760,NRW-KHM-197136
CMR120,NRW-CMR-197142
CAN940,NRW-CAN-197148
CPV5700,NRW-CPV-197154
CYM4670,NRW-CYM-197160
CAF9020,NRW-CAF-197166
TCD6520,NRW-TCD-197172
CHL2800,NRW-CHL-197178
CHN8650,NRW-CHN-197184
COL6190,NRW-COL-197190
COM310,NRW-COM-197196
COG7710,NRW-COG-197202
COD7090,NRW-COD-197208
COK8560,NRW-COK-197214
CRI5860,NRW-CRI-197220
HRV6830,NRW-HRV-197226
CUB5280,NRW-CUB-197232
CUW8290,NRW-CUW-197238
CYP2700,NRW-CYP-197244
CZE7150,NRW-CZE-197250
DNK7960,NRW-DNK-197256
DJI2450,NRW-DJI-197262
DMA9210,NRW-DMA-197268
DOM4880,NRW-DOM-197274
TLS8410,NRW-TLS-197280
ECU5000,NRW-ECU-197286
EGY1240,NRW-EGY-197292
SLV8560,NRW-SLV-197298
GNQ2270,NRW-GNQ-197304
ERI9360,NRW-ERI-197310
EST4370,NRW-EST-197316
ETH4070,NRW-ETH-197322
FLK8580,NRW-FLK-197328
FRO2370,NRW-FRO-197334
FSM8180,NRW-FSM-197340
FJI110,NRW-FJI-197346
FIN7760,NRW-FIN-197352
FRA7630,NRW-FRA-197358
PYF6060,NRW-PYF-197364
GAB8180,NRW-GAB-197370
GEO3690,NRW-GEO-197376
DEU9960,NRW-DEU-197382
GHA4700,NRW-GHA-197388
GBR4990,NRW-GBR-197394
GRC6440,NRW-GRC-197400
GRD1390,NRW-GRD-197406
GRE6690,NRW-GRE-197412
GUM4640,NRW-GUM-197418
GUA3550,NRW-GUA-197424
GUI6110,NRW-GUI-197430
GUB2990,NRW-GUB-197436
GUY5680,NRW-GUY-197442
HAI3110,NRW-HAI-197448
HON8010,NRW-HON-197454
HKG8780,NRW-HKG-197460
HUN7360,NRW-HUN-197466
ICE5220,NRW-ICE-197472
IND4160,NRW-IND-197478
INA9240,NRW-INA-197484
IRN6240,NRW-IRN-197490
IRQ4520,NRW-IRQ-197496
IRL5500,NRW-IRL-197502
ISM9730,NRW-ISM-197508
ISR9300,NRW-ISR-197514
ITA6600,NRW-ITA-197520
IVC9810,NRW-IVC-197526
JAM9590,NRW-JAM-197532
JPN6680,NRW-JPN-197538
JOR9260,NRW-JOR-197544
KZH3400,NRW-KZH-197550
KEY3760,NRW-KEY-197556
KIR1070,NRW-KIR-197562
KOS1790,NRW-KOS-197568
KUW4120,NRW-KUW-197574
KYG6590,NRW-KYG-197580
LAO2100,NRW-LAO-197586
LAT2060,NRW-LAT-197592
LEB3720,NRW-LEB-197598
LES8190,NRW-LES-197604
LIB9040,NRW-LIB-197610
LBY9400,NRW-LBY-197616
LIE2280,NRW-LIE-197622
LIT9840,NRW-LIT-197628
LXB2240,NRW-LXB-197634
MAU3960,NRW-MAU-197640
MAC840,NRW-MAC-197646
MAD6720,NRW-MAD-197652
MAW3850,NRW-MAW-197658
MYL6400,NRW-MYL-197664
MDL7130,NRW-MDL-197670
MAL5240,NRW-MAL-197676
MAA5810,NRW-MAA-197682
MAI7320,NRW-MAI-197688
MAN40,NRW-MAN-197694
MAU2730,NRW-MAU-197700
MEX2550,NRW-MEX-197706
MOD5790,NRW-MOD-197712
MOC2050,NRW-MOC-197718
MON5040,NRW-MON-197724
MOG7540,NRW-MOG-197730
MOR9440,NRW-MOR-197736
MOZ5060,NRW-MOZ-197742
MYN8420,NRW-MYN-197748
NMB1890,NRW-NMB-197754
NEP9580,NRW-NEP-197760
NTR8080,NRW-NTR-197766
NCA3030,NRW-NCA-197772
NZL6480,NRW-NZL-197778
NCG5670,NRW-NCG-197784
NGR5290,NRW-NGR-197790
NIG7880,NRW-NIG-197796
PRK9900,NRW-PRK-197802
NCY3630,NRW-NCY-197808
NMI8920,NRW-NMI-197814
OMN1880,NRW-OMN-197820
PAK4360,NRW-PAK-197826
PAU9210,NRW-PAU-197832
PAT280,NRW-PAT-197838
PAN7480,NRW-PAN-197844
PNG7940,NRW-PNG-197850
PRG430,NRW-PRG-197856
PER4280,NRW-PER-197862
PHP6810,NRW-PHP-197868
POL1590,NRW-POL-197874
PTR1340,NRW-PTR-197880
PRO2150,NRW-PRO-197886
QTR6290,NRW-QTR-197892
ROM2850,NRW-ROM-197898
RUS3350,NRW-RUS-197904
RWN2380,NRW-RWN-197910
SKN2890,NRW-SKN-197916
SLU2920,NRW-SLU-197922
SAM1440,NRW-SAM-197928
SMA6820,NRW-SMA-197934
STP5690,NRW-STP-197940
SAU2610,NRW-SAU-197946
SEN1170,NRW-SEN-197952
SER810,NRW-SER-197958
SYC4250,NRW-SYC-197964
SLE6770,NRW-SLE-197970
SGP6260,NRW-SGP-197976
SLO6140,NRW-SLO-197982
SLO3580,NRW-SLO-197988
SOS1000,NRW-SOS-197994
SOM9940,NRW-SOM-198000
SOI5780,NRW-SOI-198006
ZSA2900,NRW-ZSA-198012
SGI510,NRW-SGI-198018
KOR5930,NRW-KOR-198024
SSU3120,NRW-SSU-198030
ESP3550,NRW-ESP-198036
SRL4120,NRW-SRL-198042
SUD9690,NRW-SUD-198048
SUR3550,NRW-SUR-198054
SWZ4330,NRW-SWZ-198060
SWE3380,NRW-SWE-198066
SWI2840,NRW-SWI-198072
SYR6060,NRW-SYR-198078
TWN2370,NRW-TWN-198084
TAJ2170,NRW-TAJ-198090
TAN7830,NRW-TAN-198096
THA8730,NRW-THA-198102
BAH4830,NRW-BAH-198108
GAM7570,NRW-GAM-198114
TOG7290,NRW-TOG-198120
TOG6180,NRW-TOG-198126
TAT3880,NRW-TAT-198132
TUN1570,NRW-TUN-198138
TUR3580,NRW-TUR-198144
TKM4170,NRW-TKM-198150
TCI3630,NRW-TCI-198156
TVL1730,NRW-TVL-198162
UGN4620,NRW-UGN-198168
UKR2920,NRW-UKR-198174
UAE1150,NRW-UAE-198180
GRB5740,NRW-GRB-198186
UVG9510,NRW-UVG-198192
URG5370,NRW-URG-198198
UZB300,NRW-UZB-198204
VNT810,NRW-VNT-198210
VAT20,NRW-VAT-198216
VEN7960,NRW-VEN-198222
VNM5800,NRW-VNM-198228
WSA9700,NRW-WSA-198234
YMN3790,NRW-YMN-198240
ZMB5360,NRW-ZMB-198246
ZMV4830,NRW-ZMV-198252
GUI8570,NRW-GUI-198258
GUI9110,NRW-GUB-198264
GUI2360,NRW-GUY-198270
GUI1050,NRW-HAI-198276
GUI2440,NRW-HON-198282
GUI9340,NRW-HKG-198288
GUI9550,NRW-HUN-198294
GUI7680,NRW-ICE-198300
GUI8050,NRW-IND-198306
GUI9820,NRW-IND-198312
GUI930,NRW-IND-198318
AFG7770,OMN-AFG-198324
ALD3350,OMN-ALD-198330
ALB6490,OMN-ALB-198336
DZA270,OMN-DZA-198342
ASM7630,OMN-ASM-198348
AND4260,OMN-AND-198354
AGO2110,OMN-AGO-198360
ARG4290,OMN-ARG-198366
ARM8620,OMN-ARM-198372
ABW1350,OMN-ABW-198378
AUS220,OMN-AUS-198384
AUT1670,OMN-AUT-198390
AZE110,OMN-AZE-198396
BHR3730,OMN-BHR-198402
BGD7840,OMN-BGD-198408
BRB3240,OMN-BRB-198414
BLR4130,OMN-BLR-198420
BEL9800,OMN-BEL-198426
BLZ8620,OMN-BLZ-198432
BEN2810,OMN-BEN-198438
BMU840,OMN-BMU-198444
BTN5050,OMN-BTN-198450
BOL3130,OMN-BOL-198456
BIH8950,OMN-BIH-198462
BWA8140,OMN-BWA-198468
BRA3640,OMN-BRA-198474
BRN870,OMN-BRN-198480
BGR1780,OMN-BGR-198486
BFA4030,OMN-BFA-198492
BDI3990,OMN-BDI-198498
KHM6760,OMN-KHM-198504
CMR120,OMN-CMR-198510
CAN940,OMN-CAN-198516
CPV5700,OMN-CPV-198522
CYM4670,OMN-CYM-198528
CAF9020,OMN-CAF-198534
TCD6520,OMN-TCD-198540
CHL2800,OMN-CHL-198546
CHN8650,OMN-CHN-198552
COL6190,OMN-COL-198558
COM310,OMN-COM-198564
COG7710,OMN-COG-198570
COD7090,OMN-COD-198576
COK8560,OMN-COK-198582
CRI5860,OMN-CRI-198588
HRV6830,OMN-HRV-198594
CUB5280,OMN-CUB-198600
CUW8290,OMN-CUW-198606
CYP2700,OMN-CYP-198612
CZE7150,OMN-CZE-198618
DNK7960,OMN-DNK-198624
DJI2450,OMN-DJI-198630
DMA9210,OMN-DMA-198636
DOM4880,OMN-DOM-198642
TLS8410,OMN-TLS-198648
ECU5000,OMN-ECU-198654
EGY1240,OMN-EGY-198660
SLV8560,OMN-SLV-198666
GNQ2270,OMN-GNQ-198672
ERI9360,OMN-ERI-198678
EST4370,OMN-EST-198684
ETH4070,OMN-ETH-198690
FLK8580,OMN-FLK-198696
FRO2370,OMN-FRO-198702
FSM8180,OMN-FSM-198708
FJI110,OMN-FJI-198714
FIN7760,OMN-FIN-198720
FRA7630,OMN-FRA-198726
PYF6060,OMN-PYF-198732
GAB8180,OMN-GAB-198738
GEO3690,OMN-GEO-198744
DEU9960,OMN-DEU-198750
GHA4700,OMN-GHA-198756
GBR4990,OMN-GBR-198762
GRC6440,OMN-GRC-198768
GRD1390,OMN-GRD-198774
GRE6690,OMN-GRE-198780
GUM4640,OMN-GUM-198786
GUA3550,OMN-GUA-198792
GUI6110,OMN-GUI-198798
GUB2990,OMN-GUB-198804
GUY5680,OMN-GUY-198810
HAI3110,OMN-HAI-198816
HON8010,OMN-HON-198822
HKG8780,OMN-HKG-198828
HUN7360,OMN-HUN-198834
ICE5220,OMN-ICE-198840
IND4160,OMN-IND-198846
INA9240,OMN-INA-198852
IRN6240,OMN-IRN-198858
IRQ4520,OMN-IRQ-198864
IRL5500,OMN-IRL-198870
ISM9730,OMN-ISM-198876
ISR9300,OMN-ISR-198882
ITA6600,OMN-ITA-198888
IVC9810,OMN-IVC-198894
JAM9590,OMN-JAM-198900
JPN6680,OMN-JPN-198906
JOR9260,OMN-JOR-198912
KZH3400,OMN-KZH-198918
KEY3760,OMN-KEY-198924
KIR1070,OMN-KIR-198930
KOS1790,OMN-KOS-198936
KUW4120,OMN-KUW-198942
KYG6590,OMN-KYG-198948
LAO2100,OMN-LAO-198954
LAT2060,OMN-LAT-198960
LEB3720,OMN-LEB-198966
LES8190,OMN-LES-198972
LIB9040,OMN-LIB-198978
LBY9400,OMN-LBY-198984
LIE2280,OMN-LIE-198990
LIT9840,OMN-LIT-198996
LXB2240,OMN-LXB-199002
MAU3960,OMN-MAU-199008
MAC840,OMN-MAC-199014
MAD6720,OMN-MAD-199020
MAW3850,OMN-MAW-199026
MYL6400,OMN-MYL-199032
MDL7130,OMN-MDL-199038
MAL5240,OMN-MAL-199044
MAA5810,OMN-MAA-199050
MAI7320,OMN-MAI-199056
MAN40,OMN-MAN-199062
MAU2730,OMN-MAU-199068
MEX2550,OMN-MEX-199074
MOD5790,OMN-MOD-199080
MOC2050,OMN-MOC-199086
MON5040,OMN-MON-199092
MOG7540,OMN-MOG-199098
MOR9440,OMN-MOR-199104
MOZ5060,OMN-MOZ-199110
MYN8420,OMN-MYN-199116
NMB1890,OMN-NMB-199122
NEP9580,OMN-NEP-199128
NTR8080,OMN-NTR-199134
NCA3030,OMN-NCA-199140
NZL6480,OMN-NZL-199146
NCG5670,OMN-NCG-199152
NGR5290,OMN-NGR-199158
NIG7880,OMN-NIG-199164
PRK9900,OMN-PRK-199170
NCY3630,OMN-NCY-199176
NMI8920,OMN-NMI-199182
NRW1520,OMN-NRW-199188
PAK4360,OMN-PAK-199194
PAU9210,OMN-PAU-199200
PAT280,OMN-PAT-199206
PAN7480,OMN-PAN-199212
PNG7940,OMN-PNG-199218
PRG430,OMN-PRG-199224
PER4280,OMN-PER-199230
PHP6810,OMN-PHP-199236
POL1590,OMN-POL-199242
PTR1340,OMN-PTR-199248
PRO2150,OMN-PRO-199254
QTR6290,OMN-QTR-199260
ROM2850,OMN-ROM-199266
RUS3350,OMN-RUS-199272
RWN2380,OMN-RWN-199278
SKN2890,OMN-SKN-199284
SLU2920,OMN-SLU-199290
SAM1440,OMN-SAM-199296
SMA6820,OMN-SMA-199302
STP5690,OMN-STP-199308
SAU2610,OMN-SAU-199314
SEN1170,OMN-SEN-199320
SER810,OMN-SER-199326
SYC4250,OMN-SYC-199332
SLE6770,OMN-SLE-199338
SGP6260,OMN-SGP-199344
SLO6140,OMN-SLO-199350
SLO3580,OMN-SLO-199356
SOS1000,OMN-SOS-199362
SOM9940,OMN-SOM-199368
SOI5780,OMN-SOI-199374
ZSA2900,OMN-ZSA-199380
SGI510,OMN-SGI-199386
KOR5930,OMN-KOR-199392
SSU3120,OMN-SSU-199398
ESP3550,OMN-ESP-199404
SRL4120,OMN-SRL-199410
SUD9690,OMN-SUD-199416
